filename,filepath,label
C08-1062.pdf-Figure1.png,../../../data/SciFig-pilot/graph/C08-1062.pdf-Figure1.png,graph
C08-1126.pdf-Figure4.png,../../../data/SciFig-pilot/graph/C08-1126.pdf-Figure4.png,graph
C00-1054.pdf-Figure5.png,../../../data/SciFig-pilot/graph/C00-1054.pdf-Figure5.png,graph
D13-1008.pdf-Figure3.png,../../../data/SciFig-pilot/graph/D13-1008.pdf-Figure3.png,graph
C08-1027.pdf-Figure1.png,../../../data/SciFig-pilot/graph/C08-1027.pdf-Figure1.png,graph
D19-3027.pdf-Figure11.png,../../../data/SciFig-pilot/graph/D19-3027.pdf-Figure11.png,graph
D09-1110.pdf-Figure3.png,../../../data/SciFig-pilot/graph/D09-1110.pdf-Figure3.png,graph
D14-1037.pdf-Figure3.png,../../../data/SciFig-pilot/graph/D14-1037.pdf-Figure3.png,graph
D19-3027.pdf-Figure7.png,../../../data/SciFig-pilot/graph/D19-3027.pdf-Figure7.png,graph
D13-1138.pdf-Figure1.png,../../../data/SciFig-pilot/graph/D13-1138.pdf-Figure1.png,graph
D17-1133.pdf-Figure2.png,../../../data/SciFig-pilot/graph/D17-1133.pdf-Figure2.png,graph
2020.scil-1.4.pdf-Figure3.png,../../../data/SciFig-pilot/graph/2020.scil-1.4.pdf-Figure3.png,graph
D13-1012.pdf-Figure2.png,../../../data/SciFig-pilot/graph/D13-1012.pdf-Figure2.png,graph
D13-1004.pdf-Figure2.png,../../../data/SciFig-pilot/graph/D13-1004.pdf-Figure2.png,graph
2020.scil-1.21.pdf-Figure4.png,../../../data/SciFig-pilot/graph/2020.scil-1.21.pdf-Figure4.png,graph
C00-1054.pdf-Figure10.png,../../../data/SciFig-pilot/graph/C00-1054.pdf-Figure10.png,graph
C08-1092.pdf-Figure1.png,../../../data/SciFig-pilot/graph/C08-1092.pdf-Figure1.png,graph
C00-1023.pdf-Figure2.png,../../../data/SciFig-pilot/graph/C00-1023.pdf-Figure2.png,graph
D14-1037.pdf-Figure1.png,../../../data/SciFig-pilot/graph/D14-1037.pdf-Figure1.png,graph
D18-1152.pdf-Figure1.png,../../../data/SciFig-pilot/graph/D18-1152.pdf-Figure1.png,graph
2020.scil-1.25.pdf-Figure4.png,../../../data/SciFig-pilot/graph/2020.scil-1.25.pdf-Figure4.png,graph
2020.scil-1.4.pdf-Figure2.png,../../../data/SciFig-pilot/graph/2020.scil-1.4.pdf-Figure2.png,graph
D11-1127.pdf-Figure1.png,../../../data/SciFig-pilot/graph/D11-1127.pdf-Figure1.png,graph
2020.scil-1.26.pdf-Figure8.png,../../../data/SciFig-pilot/graph/2020.scil-1.26.pdf-Figure8.png,graph
2020.scil-1.11.pdf-Figure2.png,../../../data/SciFig-pilot/graph/2020.scil-1.11.pdf-Figure2.png,graph
D13-1002.pdf-Figure5.png,../../../data/SciFig-pilot/graph/D13-1002.pdf-Figure5.png,graph
D19-3027.pdf-Figure16.png,../../../data/SciFig-pilot/graph/D19-3027.pdf-Figure16.png,graph
D11-1122.pdf-Figure2.png,../../../data/SciFig-pilot/graph/D11-1122.pdf-Figure2.png,graph
2020.sigdial-1.32.pdf-Figure1.png,../../../data/SciFig-pilot/graph/2020.sigdial-1.32.pdf-Figure1.png,graph
D17-1108.pdf-Figure1.png,../../../data/SciFig-pilot/graph/D17-1108.pdf-Figure1.png,graph
C08-1126.pdf-Figure1.png,../../../data/SciFig-pilot/graph/C08-1126.pdf-Figure1.png,graph
2016.lilt-13.4.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure2.png,trees
2017.jeptalnrecital-recital.12.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2017.jeptalnrecital-recital.12.pdf-Figure2.png,trees
Y11-1001.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y11-1001.pdf-Figure1.png,trees
2020.nuse-1.3.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.nuse-1.3.pdf-Figure1.png,trees
Y11-1050.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y11-1050.pdf-Figure2.png,trees
2020.lrec-1.647.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.lrec-1.647.pdf-Figure1.png,trees
2020.lrec-1.652.pdf-Figure5.png,../../../data/SciFig-pilot/trees/2020.lrec-1.652.pdf-Figure5.png,trees
W12-4626.pdf-Figure15.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure15.png,trees
Y18-1063.pdf-Figure7.png,../../../data/SciFig-pilot/trees/Y18-1063.pdf-Figure7.png,trees
Y12-1041.pdf-Figure7.png,../../../data/SciFig-pilot/trees/Y12-1041.pdf-Figure7.png,trees
Y18-1004.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y18-1004.pdf-Figure2.png,trees
Y11-1002.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y11-1002.pdf-Figure2.png,trees
C00-2093.pdf-Figure6.png,../../../data/SciFig-pilot/trees/C00-2093.pdf-Figure6.png,trees
2018.jeptalnrecital-recital.7.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2018.jeptalnrecital-recital.7.pdf-Figure1.png,trees
Y12-1033.pdf-Figure3.png,../../../data/SciFig-pilot/trees/Y12-1033.pdf-Figure3.png,trees
2020.acl-demos.38.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2020.acl-demos.38.pdf-Figure4.png,trees
2020.lrec-1.646.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2020.lrec-1.646.pdf-Figure2.png,trees
2016.lilt-13.4.pdf-Figure15.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure15.png,trees
W12-4625.pdf-Figure8.png,../../../data/SciFig-pilot/trees/W12-4625.pdf-Figure8.png,trees
C00-1067.pdf-Figure3.png,../../../data/SciFig-pilot/trees/C00-1067.pdf-Figure3.png,trees
2020.acl-main.475.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.acl-main.475.pdf-Figure1.png,trees
C00-1067.pdf-Figure1.png,../../../data/SciFig-pilot/trees/C00-1067.pdf-Figure1.png,trees
Y18-1063.pdf-Figure5.png,../../../data/SciFig-pilot/trees/Y18-1063.pdf-Figure5.png,trees
2020.lrec-1.81.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2020.lrec-1.81.pdf-Figure2.png,trees
Y14-1053.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y14-1053.pdf-Figure1.png,trees
2016.lilt-13.4.pdf-Figure10.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure10.png,trees
2020.acl-main.208.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.acl-main.208.pdf-Figure1.png,trees
2020.acl-main.341.pdf-Figure7.png,../../../data/SciFig-pilot/trees/2020.acl-main.341.pdf-Figure7.png,trees
2016.lilt-13.4.pdf-Figure13.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure13.png,trees
2020.lt4gov-1.1.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2020.lt4gov-1.1.pdf-Figure2.png,trees
Y17-1032.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y17-1032.pdf-Figure1.png,trees
2020.acl-main.606.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.acl-main.606.pdf-Figure1.png,trees
2020.acl-main.67.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2020.acl-main.67.pdf-Figure2.png,trees
Y15-1013.pdf-Figure5.png,../../../data/SciFig-pilot/trees/Y15-1013.pdf-Figure5.png,trees
Y18-1005.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y18-1005.pdf-Figure1.png,trees
2019.lilt-18.2.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2019.lilt-18.2.pdf-Figure1.png,trees
2020.lrec-1.652.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2020.lrec-1.652.pdf-Figure4.png,trees
W12-4626.pdf-Figure13.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure13.png,trees
Y16-2028.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y16-2028.pdf-Figure1.png,trees
W12-4627.pdf-Figure11.png,../../../data/SciFig-pilot/trees/W12-4627.pdf-Figure11.png,trees
2019.lilt-17.3.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2019.lilt-17.3.pdf-Figure2.png,trees
W12-4625.pdf-Figure10.png,../../../data/SciFig-pilot/trees/W12-4625.pdf-Figure10.png,trees
2020.jeptalnrecital-jep.48.pdf-Figure6.png,../../../data/SciFig-pilot/trees/2020.jeptalnrecital-jep.48.pdf-Figure6.png,trees
C00-2093.pdf-Figure5.png,../../../data/SciFig-pilot/trees/C00-2093.pdf-Figure5.png,trees
2020.ldl-1.11.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.ldl-1.11.pdf-Figure1.png,trees
Y05-1028.pdf-Figure6.png,../../../data/SciFig-pilot/trees/Y05-1028.pdf-Figure6.png,trees
W12-4701.pdf-Figure8.png,../../../data/SciFig-pilot/trees/W12-4701.pdf-Figure8.png,trees
2020.lrec-1.646.pdf-Figure3.png,../../../data/SciFig-pilot/trees/2020.lrec-1.646.pdf-Figure3.png,trees
W12-4704.pdf-Figure1.png,../../../data/SciFig-pilot/trees/W12-4704.pdf-Figure1.png,trees
2019.lilt-18.2.pdf-Figure3.png,../../../data/SciFig-pilot/trees/2019.lilt-18.2.pdf-Figure3.png,trees
Y18-1063.pdf-Figure8.png,../../../data/SciFig-pilot/trees/Y18-1063.pdf-Figure8.png,trees
Y15-2010.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y15-2010.pdf-Figure1.png,trees
2020.lrec-1.550.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.lrec-1.550.pdf-Figure1.png,trees
W12-4626.pdf-Figure8.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure8.png,trees
2017.jeptalnrecital-recital.12.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2017.jeptalnrecital-recital.12.pdf-Figure1.png,trees
Y15-2010.pdf-Figure3.png,../../../data/SciFig-pilot/trees/Y15-2010.pdf-Figure3.png,trees
Y05-1028.pdf-Figure3.png,../../../data/SciFig-pilot/trees/Y05-1028.pdf-Figure3.png,trees
Y11-1050.pdf-Figure7.png,../../../data/SciFig-pilot/trees/Y11-1050.pdf-Figure7.png,trees
2016.lilt-14.4.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2016.lilt-14.4.pdf-Figure2.png,trees
C00-1065.pdf-Figure2.png,../../../data/SciFig-pilot/trees/C00-1065.pdf-Figure2.png,trees
2016.lilt-13.4.pdf-Figure16.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure16.png,trees
2016.lilt-13.4.pdf-Figure3.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure3.png,trees
2020.lrec-1.777.pdf-Figure5.png,../../../data/SciFig-pilot/trees/2020.lrec-1.777.pdf-Figure5.png,trees
2016.lilt-14.2.pdf-Figure6.png,../../../data/SciFig-pilot/trees/2016.lilt-14.2.pdf-Figure6.png,trees
2020.lrec-1.652.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.lrec-1.652.pdf-Figure1.png,trees
2016.lilt-14.6.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2016.lilt-14.6.pdf-Figure4.png,trees
2020.lrec-1.642.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2020.lrec-1.642.pdf-Figure4.png,trees
2020.lrec-1.631.pdf-Figure8.png,../../../data/SciFig-pilot/trees/2020.lrec-1.631.pdf-Figure8.png,trees
2016.lilt-13.4.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure4.png,trees
Y11-1050.pdf-Figure6.png,../../../data/SciFig-pilot/trees/Y11-1050.pdf-Figure6.png,trees
Y12-1041.pdf-Figure9.png,../../../data/SciFig-pilot/trees/Y12-1041.pdf-Figure9.png,trees
Y12-1033.pdf-Figure4.png,../../../data/SciFig-pilot/trees/Y12-1033.pdf-Figure4.png,trees
Y11-1050.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y11-1050.pdf-Figure1.png,trees
Y15-2039.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y15-2039.pdf-Figure2.png,trees
W12-4627.pdf-Figure10.png,../../../data/SciFig-pilot/trees/W12-4627.pdf-Figure10.png,trees
2020.lrec-1.776.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2020.lrec-1.776.pdf-Figure2.png,trees
2016.lilt-13.4.pdf-Figure14.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure14.png,trees
2020.lrec-1.347.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2020.lrec-1.347.pdf-Figure2.png,trees
W12-4626.pdf-Figure4.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure4.png,trees
W12-4704.pdf-Figure2.png,../../../data/SciFig-pilot/trees/W12-4704.pdf-Figure2.png,trees
2016.lilt-13.4.pdf-Figure11.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure11.png,trees
2020.lrec-1.730.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2020.lrec-1.730.pdf-Figure2.png,trees
2020.cl-2.6.pdf-Figure9.png,../../../data/SciFig-pilot/trees/2020.cl-2.6.pdf-Figure9.png,trees
2020.acl-main.134.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.acl-main.134.pdf-Figure1.png,trees
2020.lrec-1.128.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.lrec-1.128.pdf-Figure1.png,trees
W12-4626.pdf-Figure7.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure7.png,trees
C00-2093.pdf-Figure1.png,../../../data/SciFig-pilot/trees/C00-2093.pdf-Figure1.png,trees
W12-4703.pdf-Figure1.png,../../../data/SciFig-pilot/trees/W12-4703.pdf-Figure1.png,trees
1996.amta-1.17.pdf-Figure4.png,../../../data/SciFig-pilot/trees/1996.amta-1.17.pdf-Figure4.png,trees
2020.acl-main.133.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.acl-main.133.pdf-Figure1.png,trees
Y09-1038.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y09-1038.pdf-Figure1.png,trees
2016.lilt-13.4.pdf-Figure12.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure12.png,trees
W12-4627.pdf-Figure2.png,../../../data/SciFig-pilot/trees/W12-4627.pdf-Figure2.png,trees
W12-4705.pdf-Figure2.png,../../../data/SciFig-pilot/trees/W12-4705.pdf-Figure2.png,trees
Y11-1050.pdf-Figure4.png,../../../data/SciFig-pilot/trees/Y11-1050.pdf-Figure4.png,trees
Y16-2010.pdf-Figure4.png,../../../data/SciFig-pilot/trees/Y16-2010.pdf-Figure4.png,trees
2019.jeptalnrecital-recital.11.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2019.jeptalnrecital-recital.11.pdf-Figure4.png,trees
2020.lrec-1.652.pdf-Figure6.png,../../../data/SciFig-pilot/trees/2020.lrec-1.652.pdf-Figure6.png,trees
W12-4627.pdf-Figure1.png,../../../data/SciFig-pilot/trees/W12-4627.pdf-Figure1.png,trees
2019.jeptalnrecital-recital.11.pdf-Figure5.png,../../../data/SciFig-pilot/trees/2019.jeptalnrecital-recital.11.pdf-Figure5.png,trees
2019.jeptalnrecital-recital.11.pdf-Figure3.png,../../../data/SciFig-pilot/trees/2019.jeptalnrecital-recital.11.pdf-Figure3.png,trees
2016.lilt-13.4.pdf-Figure5.png,../../../data/SciFig-pilot/trees/2016.lilt-13.4.pdf-Figure5.png,trees
C00-2111.pdf-Figure1.1.png,../../../data/SciFig-pilot/trees/C00-2111.pdf-Figure1.1.png,trees
C00-1078.pdf-Figure1.png,../../../data/SciFig-pilot/trees/C00-1078.pdf-Figure1.png,trees
2020.cl-2.6.pdf-Figure6.png,../../../data/SciFig-pilot/trees/2020.cl-2.6.pdf-Figure6.png,trees
C00-2088.pdf-Figure7.png,../../../data/SciFig-pilot/trees/C00-2088.pdf-Figure7.png,trees
2020.cl-2.6.pdf-Figure8.png,../../../data/SciFig-pilot/trees/2020.cl-2.6.pdf-Figure8.png,trees
Y16-2012.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y16-2012.pdf-Figure1.png,trees
2020.lrec-1.639.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2020.lrec-1.639.pdf-Figure4.png,trees
2020.lrec-1.640.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.lrec-1.640.pdf-Figure1.png,trees
Y18-1063.pdf-Figure13.png,../../../data/SciFig-pilot/trees/Y18-1063.pdf-Figure13.png,trees
W12-4625.pdf-Figure6.png,../../../data/SciFig-pilot/trees/W12-4625.pdf-Figure6.png,trees
Y05-1028.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y05-1028.pdf-Figure2.png,trees
Y12-1033.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y12-1033.pdf-Figure1.png,trees
W12-4626.pdf-Figure9.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure9.png,trees
2020.lrec-1.81.pdf-Figure3.png,../../../data/SciFig-pilot/trees/2020.lrec-1.81.pdf-Figure3.png,trees
2020.lrec-1.81.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.lrec-1.81.pdf-Figure1.png,trees
Y15-1014.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y15-1014.pdf-Figure2.png,trees
2019.jeptalnrecital-recital.11.pdf-Figure7.png,../../../data/SciFig-pilot/trees/2019.jeptalnrecital-recital.11.pdf-Figure7.png,trees
C00-2093.pdf-Figure4.png,../../../data/SciFig-pilot/trees/C00-2093.pdf-Figure4.png,trees
Y17-1011.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y17-1011.pdf-Figure2.png,trees
Y18-1063.pdf-Figure4.png,../../../data/SciFig-pilot/trees/Y18-1063.pdf-Figure4.png,trees
C00-1065.pdf-Figure4.png,../../../data/SciFig-pilot/trees/C00-1065.pdf-Figure4.png,trees
W12-4702.pdf-Figure1.png,../../../data/SciFig-pilot/trees/W12-4702.pdf-Figure1.png,trees
Y15-2010.pdf-Figure6.png,../../../data/SciFig-pilot/trees/Y15-2010.pdf-Figure6.png,trees
Y11-1002.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y11-1002.pdf-Figure1.png,trees
Y15-2010.pdf-Figure5.png,../../../data/SciFig-pilot/trees/Y15-2010.pdf-Figure5.png,trees
Y11-1050.pdf-Figure3.png,../../../data/SciFig-pilot/trees/Y11-1050.pdf-Figure3.png,trees
Y17-1012.pdf-Figure3.png,../../../data/SciFig-pilot/trees/Y17-1012.pdf-Figure3.png,trees
2020.acl-main.607.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.acl-main.607.pdf-Figure1.png,trees
Y17-1001.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y17-1001.pdf-Figure2.png,trees
Y11-1004.pdf-Figure6.png,../../../data/SciFig-pilot/trees/Y11-1004.pdf-Figure6.png,trees
Y15-1037.pdf-Figure6.png,../../../data/SciFig-pilot/trees/Y15-1037.pdf-Figure6.png,trees
Y12-1033.pdf-Figure5.png,../../../data/SciFig-pilot/trees/Y12-1033.pdf-Figure5.png,trees
Y16-2018.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y16-2018.pdf-Figure1.png,trees
2020.acl-main.67.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.acl-main.67.pdf-Figure1.png,trees
C00-2092.pdf-Figure1.png,../../../data/SciFig-pilot/trees/C00-2092.pdf-Figure1.png,trees
2020.lrec-1.347.pdf-Figure3.png,../../../data/SciFig-pilot/trees/2020.lrec-1.347.pdf-Figure3.png,trees
C00-2093.pdf-Figure3.png,../../../data/SciFig-pilot/trees/C00-2093.pdf-Figure3.png,trees
C00-2093.pdf-Figure2.png,../../../data/SciFig-pilot/trees/C00-2093.pdf-Figure2.png,trees
2020.cl-2.6.pdf-Figure10.png,../../../data/SciFig-pilot/trees/2020.cl-2.6.pdf-Figure10.png,trees
C00-2092.pdf-Figure2.png,../../../data/SciFig-pilot/trees/C00-2092.pdf-Figure2.png,trees
Y15-2011.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y15-2011.pdf-Figure2.png,trees
Y11-1050.pdf-Figure5.png,../../../data/SciFig-pilot/trees/Y11-1050.pdf-Figure5.png,trees
Y05-1028.pdf-Figure8.png,../../../data/SciFig-pilot/trees/Y05-1028.pdf-Figure8.png,trees
Y17-1015.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y17-1015.pdf-Figure2.png,trees
Y18-1063.pdf-Figure10.png,../../../data/SciFig-pilot/trees/Y18-1063.pdf-Figure10.png,trees
W12-4701.pdf-Figure7.png,../../../data/SciFig-pilot/trees/W12-4701.pdf-Figure7.png,trees
W12-4626.pdf-Figure5.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure5.png,trees
Y17-1012.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y17-1012.pdf-Figure1.png,trees
W12-4626.pdf-Figure10.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure10.png,trees
W12-4626.pdf-Figure6.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure6.png,trees
2020.lrec-1.652.pdf-Figure3.png,../../../data/SciFig-pilot/trees/2020.lrec-1.652.pdf-Figure3.png,trees
Y05-1015.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y05-1015.pdf-Figure1.png,trees
W12-4705.pdf-Figure1.png,../../../data/SciFig-pilot/trees/W12-4705.pdf-Figure1.png,trees
Y17-1048.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y17-1048.pdf-Figure2.png,trees
2020.acl-main.577.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.acl-main.577.pdf-Figure1.png,trees
2020.cl-2.6.pdf-Figure11.png,../../../data/SciFig-pilot/trees/2020.cl-2.6.pdf-Figure11.png,trees
Y05-1028.pdf-Figure5.png,../../../data/SciFig-pilot/trees/Y05-1028.pdf-Figure5.png,trees
C00-1054.pdf-Figure1.png,../../../data/SciFig-pilot/trees/C00-1054.pdf-Figure1.png,trees
2019.lilt-17.3.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2019.lilt-17.3.pdf-Figure4.png,trees
2020.lrec-1.126.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2020.lrec-1.126.pdf-Figure4.png,trees
2015.jeptalnrecital-long.25.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2015.jeptalnrecital-long.25.pdf-Figure4.png,trees
2020.acl-main.521.pdf-Figure6.png,../../../data/SciFig-pilot/trees/2020.acl-main.521.pdf-Figure6.png,trees
Y95-1034.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y95-1034.pdf-Figure1.png,trees
2020.lrec-1.347.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.lrec-1.347.pdf-Figure1.png,trees
2015.jeptalnrecital-court.31.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2015.jeptalnrecital-court.31.pdf-Figure1.png,trees
W12-4625.pdf-Figure7.png,../../../data/SciFig-pilot/trees/W12-4625.pdf-Figure7.png,trees
C00-2088.pdf-Figure6.png,../../../data/SciFig-pilot/trees/C00-2088.pdf-Figure6.png,trees
Y18-1063.pdf-Figure6.png,../../../data/SciFig-pilot/trees/Y18-1063.pdf-Figure6.png,trees
2020.acl-main.775.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2020.acl-main.775.pdf-Figure2.png,trees
Y05-1015.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y05-1015.pdf-Figure2.png,trees
2020.acl-main.143.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2020.acl-main.143.pdf-Figure2.png,trees
C00-1043.pdf-Figure2.png,../../../data/SciFig-pilot/trees/C00-1043.pdf-Figure2.png,trees
C00-1085.pdf-Figure1.png,../../../data/SciFig-pilot/trees/C00-1085.pdf-Figure1.png,trees
2020.acl-main.135.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2020.acl-main.135.pdf-Figure4.png,trees
Y17-1015.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y17-1015.pdf-Figure1.png,trees
W12-4701.pdf-Figure6.png,../../../data/SciFig-pilot/trees/W12-4701.pdf-Figure6.png,trees
Y17-1012.pdf-Figure4.png,../../../data/SciFig-pilot/trees/Y17-1012.pdf-Figure4.png,trees
W12-4625.pdf-Figure11.png,../../../data/SciFig-pilot/trees/W12-4625.pdf-Figure11.png,trees
C00-1043.pdf-Figure3.png,../../../data/SciFig-pilot/trees/C00-1043.pdf-Figure3.png,trees
Y18-1063.pdf-Figure9.png,../../../data/SciFig-pilot/trees/Y18-1063.pdf-Figure9.png,trees
Y15-1014.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y15-1014.pdf-Figure1.png,trees
C00-1028.pdf-Figure1.png,../../../data/SciFig-pilot/trees/C00-1028.pdf-Figure1.png,trees
Y17-1001.pdf-Figure1.png,../../../data/SciFig-pilot/trees/Y17-1001.pdf-Figure1.png,trees
W12-4626.pdf-Figure3.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure3.png,trees
2020.lrec-1.362.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.lrec-1.362.pdf-Figure1.png,trees
Y15-1013.pdf-Figure6.png,../../../data/SciFig-pilot/trees/Y15-1013.pdf-Figure6.png,trees
2020.lrec-1.865.pdf-Figure4.png,../../../data/SciFig-pilot/trees/2020.lrec-1.865.pdf-Figure4.png,trees
2020.acl-main.152.pdf-Figure1.png,../../../data/SciFig-pilot/trees/2020.acl-main.152.pdf-Figure1.png,trees
Y18-1054.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y18-1054.pdf-Figure2.png,trees
W12-4626.pdf-Figure1.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure1.png,trees
C00-2092.pdf-Figure3.png,../../../data/SciFig-pilot/trees/C00-2092.pdf-Figure3.png,trees
Y15-2010.pdf-Figure2.png,../../../data/SciFig-pilot/trees/Y15-2010.pdf-Figure2.png,trees
Y16-3028.pdf-Figure3.png,../../../data/SciFig-pilot/trees/Y16-3028.pdf-Figure3.png,trees
C00-1065.pdf-Figure1.png,../../../data/SciFig-pilot/trees/C00-1065.pdf-Figure1.png,trees
Y12-1041.pdf-Figure6.png,../../../data/SciFig-pilot/trees/Y12-1041.pdf-Figure6.png,trees
Y18-1063.pdf-Figure11.png,../../../data/SciFig-pilot/trees/Y18-1063.pdf-Figure11.png,trees
W12-4626.pdf-Figure11.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure11.png,trees
W12-4626.pdf-Figure2.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure2.png,trees
W12-4701.pdf-Figure4.png,../../../data/SciFig-pilot/trees/W12-4701.pdf-Figure4.png,trees
Y12-1041.pdf-Figure8.png,../../../data/SciFig-pilot/trees/Y12-1041.pdf-Figure8.png,trees
W12-4627.pdf-Figure9.png,../../../data/SciFig-pilot/trees/W12-4627.pdf-Figure9.png,trees
W12-4625.pdf-Figure9.png,../../../data/SciFig-pilot/trees/W12-4625.pdf-Figure9.png,trees
W12-4701.pdf-Figure9.png,../../../data/SciFig-pilot/trees/W12-4701.pdf-Figure9.png,trees
W12-4701.pdf-Figure5.png,../../../data/SciFig-pilot/trees/W12-4701.pdf-Figure5.png,trees
W12-4626.pdf-Figure14.png,../../../data/SciFig-pilot/trees/W12-4626.pdf-Figure14.png,trees
2020.acl-main.133.pdf-Figure2.png,../../../data/SciFig-pilot/trees/2020.acl-main.133.pdf-Figure2.png,trees
